TradeID,Date,CommodityID,TraderID,Position,Volume,Price,Notional_EUR,PnL_EUR
TR004777,2024-11-04,PWR,T03,Long,1576,87.14,137332.16,2042.71
TR004778,2024-11-04,COAL,T08,Long,1324,109.77,145331.31,-1231.53
TR004779,2024-11-04,COAL,T02,Short,1438,112.04,161113.06,-58.08
TR004780,2024-11-04,GAS,T04,Long,1977,34.0,67211.86,-189.26
TR004781,2024-11-04,COAL,T07,Long,1178,114.21,134535.32,3357.78
TR004782,2024-11-04,GAS,T08,Short,1217,33.14,40328.63,-506.91
TR004783,2024-11-04,COAL,T03,Short,702,117.06,82178.78,-2482.86
TR004784,2024-11-04,PWR,T01,Short,1802,83.29,150090.83,283.92
TR004785,2024-11-04,CO2,T08,Short,662,66.5,44023.89,545.19
TR004786,2024-11-04,COAL,T08,Short,1566,107.73,168710.85,-2905.92
TR004787,2024-11-04,CO2,T02,Short,1093,67.56,73842.83,1702.5
TR004788,2024-11-04,CO2,T07,Long,722,74.0,53425.76,-529.45
TR004789,2024-11-04,CO2,T05,Short,1872,72.49,135705.15,-748.01
TR004790,2024-11-05,CO2,T05,Long,501,68.89,34512.54,-222.43
TR004791,2024-11-05,GAS,T03,Short,1459,35.85,52307.59,1484.11
TR004792,2024-11-05,CO2,T07,Long,1890,66.28,125261.31,-153.07
TR004793,2024-11-05,GAS,T02,Long,1751,35.88,62832.24,1930.84
TR004794,2024-11-05,GAS,T01,Long,434,32.47,14092.34,187.26
TR004795,2024-11-05,PWR,T05,Long,1838,80.67,148272.82,636.95
TR004796,2024-11-05,PWR,T01,Long,1965,92.66,182081.03,3247.19
TR004797,2024-11-05,COAL,T08,Short,1690,113.47,191761.06,2196.37
TR004798,2024-11-05,CO2,T03,Short,1780,69.08,122962.63,-1165.22
TR004799,2024-11-05,COAL,T02,Short,1816,108.79,197562.67,-5503.91
TR004800,2024-11-05,CO2,T06,Long,1333,71.69,95556.13,1131.17
TR004801,2024-11-05,CO2,T08,Short,688,70.16,48272.07,-377.15
TR004802,2024-11-05,PWR,T06,Short,1847,88.34,163159.92,-3292.84
TR004803,2024-11-05,PWR,T02,Long,557,85.84,47811.68,-791.47
TR004804,2024-11-05,GAS,T03,Short,1309,37.52,49113.55,883.39
TR004805,2024-11-06,CO2,T01,Short,1590,68.12,108312.37,1356.26
TR004806,2024-11-06,CO2,T02,Long,886,68.0,60247.15,-796.59
TR004807,2024-11-06,CO2,T01,Short,137,63.28,8668.88,148.36
TR004808,2024-11-06,PWR,T02,Short,420,81.21,34106.2,-382.1
TR004809,2024-11-06,CO2,T01,Short,1387,75.73,105040.18,1622.44
TR004810,2024-11-06,GAS,T06,Short,286,35.68,10205.76,82.75
TR004811,2024-11-06,PWR,T01,Long,781,91.7,71615.62,-1404.08
TR004812,2024-11-06,PWR,T03,Long,1730,92.46,159963.34,-678.92
TR004813,2024-11-06,CO2,T03,Short,1969,69.69,137214.84,-1335.71
TR004814,2024-11-06,PWR,T06,Long,853,86.39,73694.3,-732.73
TR004815,2024-11-06,CO2,T06,Long,662,70.99,46992.68,-55.54
TR004816,2024-11-06,COAL,T01,Long,779,107.85,84013.33,-170.01
TR004817,2024-11-06,GAS,T05,Short,1575,34.67,54601.28,835.43
TR004818,2024-11-06,COAL,T05,Short,877,119.14,104484.06,668.29
TR004819,2024-11-06,CO2,T08,Short,728,72.29,52623.78,58.47
TR004820,2024-11-06,PWR,T02,Long,468,93.97,43979.05,1294.25
TR004821,2024-11-07,GAS,T06,Short,1731,33.96,58780.85,484.21
TR004822,2024-11-07,PWR,T02,Long,233,83.19,19384.2,-478.33
TR004823,2024-11-07,COAL,T06,Short,1770,114.02,201810.66,3166.74
TR004824,2024-11-07,CO2,T06,Long,554,68.2,37783.53,582.43
TR004825,2024-11-07,CO2,T01,Long,1136,64.63,73418.78,-2805.63
TR004826,2024-11-07,PWR,T08,Short,1711,93.49,159968.61,1723.26
TR004827,2024-11-07,CO2,T02,Long,1237,64.61,79921.66,70.61
TR004828,2024-11-07,CO2,T03,Short,1270,68.85,87440.34,-2922.88
TR004829,2024-11-07,CO2,T03,Long,482,70.27,33871.94,448.17
TR004830,2024-11-07,GAS,T05,Short,1536,33.52,51484.93,676.87
TR004831,2024-11-07,PWR,T04,Short,668,95.66,63902.62,-979.22
TR004832,2024-11-07,PWR,T07,Short,338,88.04,29755.83,376.34
TR004833,2024-11-07,GAS,T02,Short,849,33.25,28225.55,-461.85
TR004834,2024-11-07,PWR,T02,Long,132,89.44,11805.48,-280.07
TR004835,2024-11-07,PWR,T07,Short,127,99.61,12650.44,175.66
TR004836,2024-11-07,GAS,T08,Short,523,35.28,18451.63,-153.97
TR004837,2024-11-07,PWR,T02,Short,52,90.69,4715.86,95.11
TR004838,2024-11-07,CO2,T01,Short,901,69.46,62584.43,-422.6
TR004839,2024-11-07,COAL,T05,Long,1253,108.93,136490.85,-267.07
TR004840,2024-11-07,PWR,T06,Short,1423,82.62,117569.64,601.44
TR004841,2024-11-07,GAS,T06,Long,1602,31.98,51234.65,494.79
TR004842,2024-11-07,PWR,T04,Long,1348,91.06,122749.98,2001.25
TR004843,2024-11-07,GAS,T05,Short,652,32.62,21266.46,20.62
TR004844,2024-11-07,PWR,T08,Short,702,91.02,63896.45,75.3
TR004845,2024-11-07,CO2,T04,Long,546,65.79,35920.35,-336.59
TR004846,2024-11-08,GAS,T04,Short,1594,35.12,55981.16,640.56
TR004847,2024-11-08,PWR,T01,Long,1828,77.15,141028.37,-1673.71
TR004848,2024-11-08,GAS,T01,Long,895,34.86,31196.8,741.1
TR004849,2024-11-08,CO2,T01,Long,262,73.9,19362.91,341.71
TR004850,2024-11-08,PWR,T02,Short,499,102.5,51145.07,2266.54
TR004851,2024-11-08,GAS,T03,Long,1496,36.62,54789.97,639.9
TR004852,2024-11-08,CO2,T02,Long,463,68.31,31627.95,194.0
TR004853,2024-11-08,COAL,T07,Short,358,113.03,40463.99,-156.55
TR004854,2024-11-08,PWR,T06,Long,554,92.87,51448.17,561.64
TR004855,2024-11-08,COAL,T08,Long,1113,104.97,116827.81,695.72
TR004856,2024-11-08,PWR,T05,Long,1583,75.94,120217.99,-436.38
TR004857,2024-11-08,COAL,T04,Long,1965,107.48,211206.99,1412.52
TR004858,2024-11-08,COAL,T07,Long,1336,113.05,151031.23,-4754.04
TR004859,2024-11-08,GAS,T06,Long,103,36.86,3796.95,2.94
TR004860,2024-11-08,CO2,T03,Short,1513,71.39,108009.45,294.41
TR004861,2024-11-08,GAS,T05,Long,1547,35.6,55068.13,-663.38
TR004862,2024-11-08,GAS,T04,Long,1672,34.38,57491.59,6.26
TR004863,2024-11-08,PWR,T03,Long,1254,94.38,118351.98,618.06
TR004864,2024-11-08,COAL,T04,Short,229,110.63,25335.33,320.17
TR004865,2024-11-08,GAS,T03,Long,1024,33.73,34544.49,-227.68
TR004866,2024-11-08,GAS,T08,Long,1378,34.38,47379.58,-285.31
TR004867,2024-11-08,GAS,T05,Short,59,34.83,2055.1,6.76
TR004868,2024-11-08,PWR,T07,Long,389,83.59,32517.69,53.39
TR004869,2024-11-08,PWR,T03,Long,1828,94.35,172473.94,-12.56
TR004870,2024-11-08,PWR,T08,Short,293,89.07,26097.55,-282.82
TR004871,2024-11-08,PWR,T02,Long,1265,92.61,117157.63,-1271.64
TR004872,2024-11-08,GAS,T03,Long,897,36.79,33000.75,-894.25
TR004873,2024-11-08,COAL,T07,Short,362,118.81,43010.51,-631.2
TR004874,2024-11-08,COAL,T07,Short,318,111.15,35347.23,-4.4
TR004875,2024-11-11,COAL,T01,Short,143,115.74,16550.85,191.06
TR004876,2024-11-11,COAL,T08,Long,252,111.55,28110.37,-313.4
TR004877,2024-11-11,COAL,T05,Short,674,115.91,78122.9,-543.23
TR004878,2024-11-11,GAS,T02,Long,70,35.91,2513.51,-10.41
TR004879,2024-11-11,COAL,T06,Long,1388,113.68,157791.15,1874.21
TR004880,2024-11-11,CO2,T01,Short,1473,70.34,103606.87,558.99
TR004881,2024-11-11,GAS,T08,Long,355,32.54,11552.07,-142.09
TR004882,2024-11-11,GAS,T04,Short,720,35.09,25268.16,-156.33
TR004883,2024-11-11,PWR,T03,Short,63,93.6,5896.73,-55.01
TR004884,2024-11-11,COAL,T07,Short,1022,116.21,118761.69,379.96
TR004885,2024-11-11,COAL,T02,Long,1501,108.15,162339.55,-304.49
TR004886,2024-11-11,CO2,T05,Long,202,67.36,13605.92,80.2
TR004887,2024-11-11,CO2,T02,Long,925,64.57,59724.45,-1576.22
TR004888,2024-11-11,GAS,T07,Long,123,34.59,4253.98,53.94
TR004889,2024-11-11,CO2,T03,Short,1957,68.74,134528.5,-3332.23
TR004890,2024-11-11,COAL,T07,Short,129,113.82,14682.35,-228.47
TR004891,2024-11-11,CO2,T03,Short,70,71.99,5039.42,-33.29
TR004892,2024-11-11,COAL,T07,Long,1318,111.89,147472.6,1767.28
TR004893,2024-11-11,CO2,T05,Short,594,68.86,40905.61,-721.82
TR004894,2024-11-11,PWR,T06,Short,1998,84.57,168973.08,-1127.66
TR004895,2024-11-11,COAL,T06,Long,1388,112.91,156720.16,902.06
TR004896,2024-11-11,GAS,T01,Short,1957,34.07,66669.51,323.29
TR004897,2024-11-11,CO2,T06,Long,1793,60.23,107997.65,1041.19
TR004898,2024-11-11,GAS,T04,Long,1176,36.66,43116.21,-318.24
TR004899,2024-11-11,GAS,T05,Long,1919,34.46,66124.41,-713.37
TR004900,2024-11-11,PWR,T05,Long,638,86.3,55061.7,-876.45
TR004901,2024-11-11,CO2,T07,Long,1802,69.05,124436.82,-1455.32
TR004902,2024-11-11,CO2,T03,Long,1343,69.84,93795.71,-1560.77
TR004903,2024-11-12,PWR,T01,Long,298,97.58,29077.65,-43.27
TR004904,2024-11-12,COAL,T04,Long,1930,110.48,213223.28,-789.56
TR004905,2024-11-12,CO2,T01,Long,584,69.7,40706.1,97.24
TR004906,2024-11-12,CO2,T06,Short,1849,66.53,123020.6,-372.11
TR004907,2024-11-12,PWR,T04,Short,463,89.56,41465.87,-398.84
TR004908,2024-11-12,PWR,T02,Long,1647,88.69,146066.2,-1299.07
TR004909,2024-11-12,GAS,T03,Long,160,36.37,5819.68,-38.92
TR004910,2024-11-12,PWR,T02,Short,310,80.86,25065.33,-67.63
TR004911,2024-11-12,CO2,T06,Long,1171,66.69,78090.7,-2870.38
TR004912,2024-11-12,COAL,T05,Short,1323,114.51,151497.06,207.28
TR004913,2024-11-12,PWR,T05,Short,1195,84.96,101522.73,-437.24
TR004914,2024-11-12,PWR,T01,Short,968,87.11,84321.9,1547.6
TR004915,2024-11-12,CO2,T01,Long,1423,63.57,90453.26,-27.0
TR004916,2024-11-12,GAS,T07,Long,118,34.15,4029.46,-5.82
TR004917,2024-11-12,GAS,T07,Long,1701,35.55,60466.69,296.23
TR004918,2024-11-12,CO2,T01,Long,1591,63.97,101771.09,78.97
TR004919,2024-11-12,PWR,T01,Long,1680,106.13,178297.58,3491.6
TR004920,2024-11-12,COAL,T08,Long,1215,109.32,132827.69,-506.83
TR004921,2024-11-12,COAL,T08,Short,553,116.03,64162.13,2396.01
TR004922,2024-11-12,CO2,T04,Short,615,73.04,44920.53,-461.45
TR004923,2024-11-12,GAS,T08,Long,1212,36.64,44408.18,-106.95
TR004924,2024-11-12,COAL,T05,Short,439,104.05,45675.76,-40.52
TR004925,2024-11-12,CO2,T06,Long,1238,65.43,81000.14,1397.95
TR004926,2024-11-12,PWR,T07,Long,169,96.75,16351.3,-132.59
TR004927,2024-11-12,GAS,T03,Long,1752,36.22,63455.24,-251.35
TR004928,2024-11-12,PWR,T01,Long,937,82.69,77476.85,-121.91
TR004929,2024-11-12,GAS,T06,Long,1665,41.14,68493.36,-1373.71
TR004930,2024-11-12,COAL,T04,Short,395,114.01,45032.98,-739.08
TR004931,2024-11-13,PWR,T04,Long,349,80.64,28142.16,-772.31
TR004932,2024-11-13,COAL,T06,Long,1937,113.64,220121.96,-720.59
TR004933,2024-11-13,COAL,T02,Short,365,119.97,43789.93,714.55
TR004934,2024-11-13,CO2,T05,Long,94,66.68,6267.75,144.27
TR004935,2024-11-13,CO2,T01,Long,1587,74.69,118527.38,618.0
TR004936,2024-11-13,COAL,T01,Long,1159,107.98,125146.43,-1128.36
TR004937,2024-11-13,GAS,T05,Short,758,32.96,24984.5,256.59
TR004938,2024-11-13,COAL,T06,Short,628,113.49,71273.67,68.29
TR004939,2024-11-13,CO2,T06,Long,886,72.3,64059.27,138.73
TR004940,2024-11-13,GAS,T02,Short,1806,36.16,65308.01,-611.74
TR004941,2024-11-13,GAS,T02,Short,1067,36.38,38815.96,255.85
TR004942,2024-11-13,CO2,T07,Short,1463,66.84,97784.89,-413.38
TR004943,2024-11-13,COAL,T02,Long,152,116.38,17689.6,215.86
TR004944,2024-11-13,CO2,T02,Long,1236,72.23,89280.01,-317.55
TR004945,2024-11-13,GAS,T06,Short,1346,35.89,48309.81,-741.65
TR004946,2024-11-13,PWR,T01,Long,1025,97.69,100134.75,-2225.41
TR004947,2024-11-13,CO2,T06,Long,1114,67.87,75608.4,-240.77
TR004948,2024-11-13,CO2,T03,Long,1608,68.8,110633.88,641.6
TR004949,2024-11-13,GAS,T06,Long,193,35.37,6826.48,-11.3
TR004950,2024-11-14,CO2,T07,Long,1799,67.03,120589.12,-1174.44
TR004951,2024-11-14,GAS,T07,Long,1129,35.12,39651.17,-277.93
TR004952,2024-11-14,PWR,T05,Short,393,90.02,35379.47,-164.58
TR004953,2024-11-14,PWR,T02,Long,467,91.55,42754.09,-243.11
TR004954,2024-11-14,COAL,T07,Long,1888,111.12,209797.78,3342.27
TR004955,2024-11-14,COAL,T04,Short,1676,107.81,180690.67,280.0
TR004956,2024-11-14,COAL,T03,Long,1287,111.01,142863.78,1823.24
TR004957,2024-11-14,GAS,T08,Short,988,36.05,35619.1,281.86
TR004958,2024-11-14,PWR,T01,Long,104,86.03,8946.81,-64.61
TR004959,2024-11-14,PWR,T08,Short,1594,92.07,146755.78,23.44
TR004960,2024-11-14,COAL,T03,Short,1361,106.1,144399.05,-1533.65
TR004961,2024-11-14,PWR,T07,Long,1700,95.47,162302.19,1987.25
TR004962,2024-11-14,GAS,T05,Long,828,34.74,28766.53,530.41
TR004963,2024-11-14,PWR,T05,Short,178,83.56,14874.3,-284.67
TR004964,2024-11-14,CO2,T05,Long,901,63.47,57189.36,-892.82
TR004965,2024-11-14,PWR,T07,Long,1414,89.68,126801.31,624.0
TR004966,2024-11-14,GAS,T05,Long,1108,35.07,38858.99,1570.23
TR004967,2024-11-14,GAS,T06,Long,1137,34.03,38696.93,24.73
TR004968,2024-11-14,CO2,T03,Short,137,65.33,8949.56,-66.65
TR004969,2024-11-14,COAL,T07,Short,909,111.2,101083.47,-232.32
TR004970,2024-11-14,GAS,T01,Long,1212,35.75,43330.07,501.67
TR004971,2024-11-15,GAS,T01,Short,85,34.61,2942.27,20.31
TR004972,2024-11-15,GAS,T06,Short,225,32.14,7231.34,73.64
TR004973,2024-11-15,COAL,T05,Long,477,111.72,53291.93,-977.57
TR004974,2024-11-15,PWR,T01,Short,445,84.35,37537.88,-411.3
TR004975,2024-11-15,CO2,T06,Short,1974,68.71,135624.88,-1272.08
TR004976,2024-11-15,PWR,T01,Short,666,94.49,62930.71,-1099.32
TR004977,2024-11-15,GAS,T03,Short,1716,35.26,60497.96,365.3
TR004978,2024-11-15,COAL,T05,Short,1059,110.08,116574.09,-2194.75
TR004979,2024-11-15,GAS,T03,Long,967,33.97,32847.51,-25.17
TR004980,2024-11-15,COAL,T03,Short,378,116.56,44060.81,-285.54
TR004981,2024-11-15,PWR,T08,Short,644,93.27,60067.83,-320.71
TR004982,2024-11-15,PWR,T07,Short,1483,88.91,131853.96,2031.67
TR004983,2024-11-15,CO2,T07,Long,1338,66.69,89227.9,-113.26
TR004984,2024-11-15,PWR,T03,Long,1652,88.15,145629.13,-2716.63
TR004985,2024-11-15,PWR,T07,Long,1597,87.79,140200.59,3923.38
TR004986,2024-11-15,PWR,T01,Long,1536,91.39,140378.19,3232.43
TR004987,2024-11-15,PWR,T04,Short,1338,85.66,114617.21,-2948.86
TR004988,2024-11-15,PWR,T06,Short,1782,94.83,168983.25,-3921.34
TR004989,2024-11-15,CO2,T01,Long,1692,64.66,109405.67,2490.58
TR004990,2024-11-15,PWR,T01,Short,1734,85.06,147497.4,-1032.58
TR004991,2024-11-15,COAL,T06,Short,547,111.34,60901.18,-1351.96
TR004992,2024-11-15,COAL,T01,Long,287,107.41,30827.43,-1250.69
TR004993,2024-11-15,PWR,T02,Short,1390,97.07,134926.69,-3626.79
TR004994,2024-11-15,GAS,T05,Long,526,34.18,17981.19,539.48
TR004995,2024-11-18,CO2,T03,Long,1958,75.8,148425.91,2765.13
TR004996,2024-11-18,CO2,T05,Long,1780,68.32,121605.72,557.32
TR004997,2024-11-18,COAL,T04,Long,401,107.56,43131.95,-224.46
TR004998,2024-11-18,GAS,T05,Short,1318,34.84,45925.17,-162.42
TR004999,2024-11-18,COAL,T07,Long,447,109.44,48917.83,-145.18
TR005000,2024-11-18,GAS,T06,Long,1903,31.6,60132.79,799.65
TR005001,2024-11-18,GAS,T08,Long,1647,33.66,55435.49,-245.8
TR005002,2024-11-18,PWR,T08,Long,173,87.68,15167.84,27.47
TR005003,2024-11-18,PWR,T01,Short,132,95.4,12592.36,-256.95
TR005004,2024-11-18,GAS,T07,Short,214,36.26,7760.49,2.53
TR005005,2024-11-18,CO2,T08,Short,365,66.56,24293.25,813.44
TR005006,2024-11-18,COAL,T01,Long,1295,115.85,150028.47,-1144.34
TR005007,2024-11-18,CO2,T03,Long,1015,69.58,70625.52,898.01
TR005008,2024-11-18,GAS,T06,Short,377,35.85,13516.23,-216.98
TR005009,2024-11-18,CO2,T08,Long,383,62.86,24076.44,338.37
TR005010,2024-11-18,COAL,T02,Long,981,111.42,109301.32,1909.05
TR005011,2024-11-18,GAS,T04,Short,1888,37.68,71136.63,1927.14
TR005012,2024-11-18,CO2,T07,Short,1571,72.63,114108.21,1502.06
TR005013,2024-11-18,PWR,T07,Long,1206,94.27,113694.84,-2600.52
TR005014,2024-11-18,CO2,T06,Short,270,71.06,19186.46,-319.54
TR005015,2024-11-18,COAL,T03,Long,816,116.42,95001.05,1328.12
TR005016,2024-11-18,PWR,T05,Long,1521,88.58,134737.15,-458.13
TR005017,2024-11-18,PWR,T01,Long,797,89.44,71287.2,-941.64
TR005018,2024-11-18,COAL,T06,Short,165,112.7,18595.31,-566.47
TR005019,2024-11-18,CO2,T03,Long,579,65.87,38137.82,682.15
TR005020,2024-11-18,PWR,T02,Long,1440,87.04,125332.35,-2081.72
TR005021,2024-11-18,CO2,T03,Long,1447,72.84,105397.67,3108.95
TR005022,2024-11-18,COAL,T08,Short,1372,114.78,157473.18,-1042.45
TR005023,2024-11-19,GAS,T05,Long,433,36.09,15628.16,449.65
TR005024,2024-11-19,GAS,T05,Long,1286,34.64,44545.44,-583.33
TR005025,2024-11-19,GAS,T05,Short,427,37.51,16014.75,-1.33
TR005026,2024-11-19,GAS,T08,Long,85,35.17,2989.23,-75.74
TR005027,2024-11-19,GAS,T07,Long,1710,34.3,58658.9,-234.36
TR005028,2024-11-19,PWR,T08,Long,1625,87.61,142373.92,-460.05
TR005029,2024-11-19,PWR,T05,Short,55,95.21,5236.67,-75.04
TR005030,2024-11-19,COAL,T08,Short,72,112.78,8120.26,15.59
TR005031,2024-11-19,GAS,T06,Long,640,35.57,22763.42,-124.3
TR005032,2024-11-19,PWR,T04,Long,179,92.75,16602.6,423.77
TR005033,2024-11-19,GAS,T08,Long,458,33.71,15438.24,36.46
TR005034,2024-11-19,PWR,T06,Short,895,85.26,76308.81,1766.07
TR005035,2024-11-19,GAS,T04,Long,285,33.04,9417.22,93.32
TR005036,2024-11-19,CO2,T02,Long,1264,74.47,94126.27,-1213.85
TR005037,2024-11-19,COAL,T06,Long,1044,118.02,123217.52,-2635.99
TR005038,2024-11-19,GAS,T01,Long,1144,36.02,41203.2,1071.02
TR005039,2024-11-19,GAS,T02,Long,363,37.75,13704.04,57.74
TR005040,2024-11-19,GAS,T02,Long,1092,34.66,37850.41,140.81
TR005041,2024-11-19,PWR,T04,Short,1723,85.74,147724.13,-3447.55
TR005042,2024-11-19,PWR,T04,Long,1381,90.65,125189.22,2931.22
TR005043,2024-11-20,CO2,T06,Short,1895,67.82,128521.72,209.08
TR005044,2024-11-20,PWR,T02,Short,534,81.05,43279.85,558.82
TR005045,2024-11-20,PWR,T05,Short,339,87.02,29501.02,754.89
TR005046,2024-11-20,CO2,T06,Long,1040,73.77,76724.61,-978.1
TR005047,2024-11-20,CO2,T06,Short,1616,65.16,105301.81,-810.38
TR005048,2024-11-20,COAL,T07,Short,1579,114.78,181237.95,-881.69
TR005049,2024-11-20,GAS,T06,Short,973,35.91,34940.21,-956.76
TR005050,2024-11-20,GAS,T03,Short,885,34.42,30464.75,157.66
TR005051,2024-11-20,COAL,T04,Short,1461,110.12,160881.19,-303.38
TR005052,2024-11-20,GAS,T04,Long,1419,35.31,50103.14,941.71
TR005053,2024-11-20,PWR,T06,Short,725,76.03,55122.13,438.94
TR005054,2024-11-20,GAS,T03,Short,1374,35.16,48310.53,-811.27
TR005055,2024-11-20,GAS,T08,Short,1293,36.56,47276.13,7.74
TR005056,2024-11-20,PWR,T05,Short,922,84.07,77515.84,-1934.25
TR005057,2024-11-20,CO2,T03,Long,1288,66.81,86049.92,-1508.32
TR005058,2024-11-20,CO2,T08,Short,89,73.35,6528.3,146.55
TR005059,2024-11-20,COAL,T04,Long,588,109.4,64327.58,-1255.75
TR005060,2024-11-20,PWR,T05,Long,1447,92.17,133375.0,2018.42
TR005061,2024-11-20,COAL,T05,Short,206,113.47,23374.16,366.93
TR005062,2024-11-20,COAL,T06,Long,223,116.15,25901.58,338.06
TR005063,2024-11-20,CO2,T07,Short,1341,72.27,96918.83,-1981.99
TR005064,2024-11-20,PWR,T07,Short,1260,93.65,117999.92,1837.41
TR005065,2024-11-20,PWR,T04,Long,269,94.01,25287.69,45.04
TR005066,2024-11-20,CO2,T05,Long,273,66.04,18028.8,25.81
TR005067,2024-11-20,GAS,T02,Long,1388,32.89,45644.43,708.12
TR005068,2024-11-21,PWR,T07,Long,383,90.2,34544.94,-483.32
TR005069,2024-11-21,CO2,T01,Short,959,70.99,68077.11,439.74
TR005070,2024-11-21,COAL,T01,Long,1063,115.51,122786.63,-475.65
TR005071,2024-11-21,PWR,T05,Short,571,83.55,47708.98,201.99
TR005072,2024-11-21,GAS,T05,Short,647,36.47,23595.36,-429.98
TR005073,2024-11-21,GAS,T07,Short,577,32.34,18659.37,-21.38
TR005074,2024-11-21,PWR,T08,Long,990,88.97,88084.94,1436.92
TR005075,2024-11-21,GAS,T03,Long,868,36.92,32047.09,300.84
TR005076,2024-11-21,GAS,T08,Short,1392,37.77,52571.24,432.24
TR005077,2024-11-21,PWR,T02,Short,677,80.8,54703.21,-325.24
TR005078,2024-11-21,COAL,T02,Long,1984,109.91,218055.96,4277.87
TR005079,2024-11-21,COAL,T05,Long,119,115.02,13686.93,-224.27
TR005080,2024-11-21,GAS,T03,Short,1203,34.53,41533.6,216.25
TR005081,2024-11-21,GAS,T02,Short,825,37.77,31158.76,-938.77
TR005082,2024-11-21,COAL,T08,Long,650,115.51,75078.75,360.0
TR005083,2024-11-21,CO2,T05,Long,1662,71.56,118931.3,1910.99
TR005084,2024-11-21,COAL,T07,Short,1766,115.29,203601.75,1822.43
TR005085,2024-11-21,COAL,T01,Long,52,114.69,5963.94,60.86
TR005086,2024-11-21,PWR,T05,Long,286,91.46,26156.32,111.47
TR005087,2024-11-21,PWR,T02,Long,537,81.32,43666.43,-433.12
TR005088,2024-11-22,GAS,T01,Long,562,33.54,18849.55,359.48
TR005089,2024-11-22,CO2,T03,Long,1535,71.35,109524.05,634.64
TR005090,2024-11-22,COAL,T07,Long,1892,110.48,209031.92,1985.59
TR005091,2024-11-22,CO2,T02,Long,854,61.23,52289.97,292.92
TR005092,2024-11-22,CO2,T06,Short,1112,65.76,73121.04,-1289.61
TR005093,2024-11-22,PWR,T08,Long,499,84.96,42396.83,7.35
TR005094,2024-11-22,COAL,T07,Short,1349,120.62,162717.82,4484.33
TR005095,2024-11-22,COAL,T04,Long,1651,116.87,192960.18,6635.85
TR005096,2024-11-22,COAL,T04,Long,1033,113.19,116923.89,-2750.62
TR005097,2024-11-22,PWR,T08,Long,1880,82.58,155250.48,-1772.45
TR005098,2024-11-22,PWR,T03,Short,443,89.48,39637.56,325.02
TR005099,2024-11-22,GAS,T06,Short,183,35.83,6557.27,12.67
TR005100,2024-11-22,PWR,T02,Long,1759,89.16,156837.88,-1627.93
TR005101,2024-11-22,PWR,T06,Short,1485,76.76,113985.88,-1138.85
TR005102,2024-11-22,CO2,T03,Long,281,73.42,20630.23,-281.69
TR005103,2024-11-22,PWR,T06,Long,1543,93.9,144890.89,-1397.75
TR005104,2024-11-22,PWR,T03,Long,1308,92.05,120401.63,-3372.17
TR005105,2024-11-22,CO2,T04,Short,1274,67.14,85532.72,947.39
TR005106,2024-11-22,PWR,T02,Short,710,92.75,65854.41,1777.94
TR005107,2024-11-22,PWR,T02,Long,1796,91.37,164103.0,4026.04
TR005108,2024-11-25,PWR,T03,Short,1272,85.67,108974.12,-1452.69
TR005109,2024-11-25,PWR,T03,Short,1605,88.17,141510.09,-734.0
TR005110,2024-11-25,COAL,T01,Short,1064,110.43,117493.83,-3145.88
TR005111,2024-11-25,COAL,T08,Long,1079,110.63,119365.49,1026.69
TR005112,2024-11-25,GAS,T02,Long,1672,37.61,62881.53,-60.38
TR005113,2024-11-25,PWR,T04,Long,1645,77.51,127501.47,4.0
TR005114,2024-11-25,COAL,T06,Long,689,107.48,74055.84,210.15
TR005115,2024-11-25,PWR,T04,Short,593,85.72,50830.18,1073.21
TR005116,2024-11-25,CO2,T03,Long,358,69.22,24779.06,-327.42
TR005117,2024-11-25,COAL,T03,Short,1094,118.45,129584.66,342.54
TR005118,2024-11-25,COAL,T04,Short,94,111.32,10464.23,-87.76
TR005119,2024-11-25,CO2,T08,Long,1042,68.08,70936.14,-49.35
TR005120,2024-11-25,PWR,T06,Short,1858,79.7,148079.81,5022.61
TR005121,2024-11-25,PWR,T05,Short,1671,72.86,121748.62,1643.78
TR005122,2024-11-25,COAL,T08,Short,54,111.46,6018.77,54.61
TR005123,2024-11-25,COAL,T04,Short,1357,113.21,153631.76,-2417.9
TR005124,2024-11-25,COAL,T02,Long,1777,114.19,202907.09,-773.41
TR005125,2024-11-25,GAS,T06,Short,1479,35.92,53119.68,-56.55
TR005126,2024-11-25,PWR,T04,Long,674,88.17,59424.83,-451.8
TR005127,2024-11-25,PWR,T01,Short,1630,101.67,165722.18,376.04
TR005128,2024-11-26,CO2,T06,Short,1831,72.45,132661.01,1.88
TR005129,2024-11-26,PWR,T07,Long,366,104.03,38075.88,849.33
TR005130,2024-11-26,GAS,T07,Long,87,35.55,3093.09,-8.78
TR005131,2024-11-26,GAS,T07,Long,831,33.14,27536.24,-254.05
TR005132,2024-11-26,COAL,T04,Short,1194,105.44,125900.05,-1609.33
TR005133,2024-11-26,PWR,T08,Long,608,89.63,54494.29,-156.97
TR005134,2024-11-26,COAL,T06,Short,831,119.42,99236.63,-142.72
TR005135,2024-11-26,CO2,T07,Short,197,70.21,13830.65,-114.85
TR005136,2024-11-26,COAL,T05,Long,1756,115.02,201969.77,-2746.91
TR005137,2024-11-26,COAL,T08,Short,518,115.31,59732.49,-305.95
TR005138,2024-11-26,CO2,T02,Long,1375,64.62,88856.52,-1606.56
TR005139,2024-11-26,CO2,T01,Long,439,68.74,30177.31,166.26
